Year;Month;Day;Artist;Song;Seconds
2019;9;9;BTS ; Go Go;35.166
2019;9;9;Marina and The Diamonds ; Lies;33.677
2019;9;10;Lana Del Rey ; Video Games;8351.811
2019;9;10;The Neighbourhood ; Sweater Weather;8101.204
2019;9;10;Marina and The Diamonds ; Froot;331.441
2019;9;10;Marina and The Diamonds ; Solitaire;277.246
2019;9;10;Marina and The Diamonds ; Better Than That;276.317
2019;9;10;Marina and The Diamonds ; I'm a Ruin;272.184
2019;9;10;Marina and The Diamonds ; Gold;254.304
2019;9;10;Marina and The Diamonds ; Blue;254.258
2019;9;10;Marina and The Diamonds ; Forget;249.66
2019;9;10;Marina and The Diamonds ; The Family Jewels;241.212
2019;9;10;Marina and The Diamonds ; Lies;226.255
2019;9;10;Marina and The Diamonds ; Primadonna;221.123
2019;9;10;Marina and The Diamonds ; Rootless;208.747
2019;9;10;Marina and The Diamonds ; Can't Pin Me Down;205.821
2019;9;10;Marina and The Diamonds ; Homewrecker;202.756
2019;9;10;Billie Eilish & Khalid ; lovely;200.248
2019;9;10;Marina and The Diamonds ; Oh No!;182.694
2019;9;10;Marina and The Diamonds ; Are You Satisfied?;173.896
2019;9;10;Marina and The Diamonds ; Bubblegum Bitch;154.714
2019;9;10;Marina and The Diamonds ; Living Dead;0
2019;9;10;Marina and The Diamonds ; Weeds;0
2019;9;10;Marina and The Diamonds ; Teen Idle;0
2019;9;10;Marina and The Diamonds ; Guilty;0
2019;9;10;Marina and The Diamonds ; Immortal;0
2019;9;10;Marina and The Diamonds ; Savages;0
2019;9;10;Marina and The Diamonds ; Happy;0
2019;9;10;Marina and The Diamonds ; Hypocrates;0
2019;9;10;Marina and The Diamonds ; Valley of the Dolls;0
2019;9;10;Marina and The Diamonds ; Numb;0
2019;9;10;Marina and The Diamonds ; Starring Role;0
2019;9;10;Marina and The Diamonds ; Power & Control;0
2019;9;10;Marina and The Diamonds ; The State of Dreaming;0
2019;9;10;My Chemical Romance ; Mama;0
2019;9;11;The Neighbourhood ; Sweater Weather;2885.58
2019;9;11;Lana Del Rey ; Video Games;1069.747
2019;9;11;Lana Del Rey ; Carmen;995.112
2019;9;11;Lana Del Rey ; Venice Bitch;577.248
2019;9;11;Melanie Martinez ; Dollhouse;463.934
2019;9;11;Marina and The Diamonds ; How To Be a Heartbreaker;379.048
2019;9;11;Lana Del Rey ; The Next Best American Record;349.413
2019;9;11;Lana Del Rey ; hope is a dangerous thing for a woman like me to have - but I have it;324.591
2019;9;11;Lana Del Rey ; California;305.969
2019;9;11;Lana Del Rey ; Cinnamon Girl;300.744
2019;9;11;Lana Del Rey ; The greatest;300.419
2019;9;11;Lana Del Rey ; Happiness is a butterfly;272.555
2019;9;11;Lana Del Rey ; Bartender;263.5
2019;9;11;Melanie Martinez ; Cry Baby;239.211
2019;9;11;Melanie Martinez ; Cry Baby;239.142
2019;9;11;Nena ; 99 Luftballons;232.524
2019;9;11;Marina and The Diamonds ; Hollywood;230.318
2019;9;11;Lana Del Rey ; Love song;229.389
2019;9;11;Lana Del Rey ; How to disappear;228.136
2019;9;11;Mariah Carey ; All I Want for Christmas Is You;225.192
2019;9;11;Lana Del Rey ; Fuck it I love you;218.337
2019;9;11;Melanie Martinez ; Show & Tell;216.131
2019;9;11;Marina and The Diamonds ; I Am Not a Robot;215.202
2019;9;11;Marina and The Diamonds ; Girls;208.793
2019;9;11;Marina and The Diamonds ; Obsessions;208.19
2019;9;11;Lana Del Rey ; Doin' Time;202.245
2019;9;11;Melanie Martinez ; Mad Hatter;201.595
2019;9;11;Melanie Martinez ; Wheels On the Bus;196.462
2019;9;11;Marina and The Diamonds ; Mowgli's Road;192.539
2019;9;11;Marina and The Diamonds ; Shampain;191.796
2019;9;11;Marina and The Diamonds ; The Outsider;179.012
2019;9;11;Melanie Martinez ; The Principal;176.982
2019;9;11;Melanie Martinez ; Dollhouse;145.253
2019;9;11;Workout Trance, Workout Electronica & Running Trance ; Floating Like Balloon, Pt. 12 (144 BPM Dance Club Hits Running Workout DJ Mix);132.066
2019;9;11;The Schnapi ; Das Kleine Krokodil;129.613
2019;9;11;Melanie Martinez ; Drama Club;123.344
2019;9;11;Melanie Martinez ; Strawberry Shortcake;98.95
2019;9;11;RM ; tokyo;60.939
2019;9;11;Melanie Martinez ; Class Fight;55.731
2019;9;11;Melanie Martinez ; Nurse's Office;0
2019;9;11;Lana Del Rey ; Norman fucking Rockwell;0
2019;9;12;Marina and The Diamonds ; Rootless;207.824
2019;9;12;Marina and The Diamonds ; Oh No!;182.624
2019;9;12;Marina and The Diamonds ; The Outsider;0
2019;9;13;The Neighbourhood ; Sweater Weather;1327.658
2019;9;13;Lana Del Rey ; Get Free;668.688
2019;9;13;Lana Del Rey ; Lust for Life (feat. The Weeknd);654.301
2019;9;13;Lana Del Rey ; Change;642.542
2019;9;13;Lana Del Rey ; Love;545.622
2019;9;13;Marina and The Diamonds ; Teen Idle;505.533
2019;9;13;Lana Del Rey ; Venice Bitch;399.974
2019;9;13;Lana Del Rey ; Cherry;361.906
2019;9;13;Lana Del Rey ; Heroin;355.242
2019;9;13;Lana Del Rey ; 13 Beaches;352.722
2019;9;13;Lana Del Rey ; Tomorrow Never Came (feat. Sean Ono Lennon);307.594
2019;9;13;Lana Del Rey ; God Bless America - And All the Beautiful Women In It;276.503
2019;9;13;Lana Del Rey ; When the World Was at War We Kept Dancing;275.667
2019;9;13;Lana Del Rey ; Groupie Love (feat. A$AP Rocky);264.103
2019;9;13;Lana Del Rey ; Summer Bummer (feat. A$AP Rocky & Playboi Carti);260.736
2019;9;13;Lana Del Rey ; Coachella - Woodstock In My Mind;258.461
2019;9;13;Marina and The Diamonds ; Valley of the Dolls;253.84
2019;9;13;Lana Del Rey ; Beautiful People Beautiful Problems (feat. Stevie Nicks);253.585
2019;9;13;Marina and The Diamonds ; Living Dead;244.436
2019;9;13;Lana Del Rey ; In My Feelings;238.77
2019;9;13;Marina and The Diamonds ; Power & Control;226.533
2019;9;13;Marina and The Diamonds ; Lies;226.255
2019;9;13;Marina and The Diamonds ; How To Be a Heartbreaker;221.541
2019;9;13;Marina and The Diamonds ; Primadonna;221.123
2019;9;13;Marina and The Diamonds ; The State of Dreaming;216.781
2019;9;13;Marina and The Diamonds ; Starring Role;207.052
2019;9;13;Clean Bandit ; Baby (feat. Marina and the Diamonds & Luis Fonsi);205.496
2019;9;13;Marina and The Diamonds ; Homewrecker;202.756
2019;9;13;Melanie Martinez ; Carousel;191.242
2019;9;13;Lana Del Rey ; White Mustang;164.768
2019;9;13;Melanie Martinez ; Mad Hatter;160.871
2019;9;13;Marina and The Diamonds ; Bubblegum Bitch;154.714
2019;9;13;Melanie Martinez ; Show & Tell;149.435
2019;9;13;Marina and The Diamonds ; Rootless;0
2019;9;14;Melanie Martinez ; Wheels On the Bus;883.936
2019;9;14;Melanie Martinez ; Show & Tell;864.152
2019;9;14;Melanie Martinez ; Nurse's Office;652.461
2019;9;14;Melanie Martinez ; Class Fight;644.492
2019;9;14;Melanie Martinez ; High School Sweethearts;622.294
2019;9;14;Melanie Martinez ; The Principal;619.51
2019;9;14;Melanie Martinez ; Drama Club;536.23
2019;9;14;Melanie Martinez ; Teacher's Pet;483.902
2019;9;14;Melanie Martinez ; Cry Baby;478.353
2019;9;14;Melanie Martinez ; Detention;474.058
2019;9;14;Melanie Martinez ; Recess;461.1
2019;9;14;Melanie Martinez ; Carousel;461.1
2019;9;14;Melanie Martinez ; Dollhouse;445.87
2019;9;14;Melanie Martinez ; Orange Juice;434.584
2019;9;14;Melanie Martinez ; Sippy Cup;390.28
2019;9;14;Melanie Martinez ; Alphabet Boy;381.666
2019;9;14;Melanie Martinez ; Strawberry Shortcake;369.336
2019;9;14;Melanie Martinez ; Lunchbox Friends;339.846
2019;9;14;Lana Del Rey ; 13 Beaches;295.729
2019;9;14;Lana Del Rey ; Love;272.88
2019;9;14;Lana Del Rey ; Lust for Life (feat. The Weeknd);264.196
2019;9;14;Lana Del Rey ; Summer Bummer (feat. A$AP Rocky & Playboi Carti);260.806
2019;9;14;Melanie Martinez ; Pacify Her;220.078
2019;9;14;Melanie Martinez ; Mrs. Potato Head;217.547
2019;9;14;Marina and The Diamonds ; I Am Not a Robot;215.248
2019;9;14;Melanie Martinez ; Soap;209.49
2019;9;14;Marina and The Diamonds ; Girls;208.84
2019;9;14;Melanie Martinez ; Milk and Cookies;206.332
2019;9;14;Melanie Martinez ; Training Wheels;205.728
2019;9;14;Melanie Martinez ; Pity Party;204.149
2019;9;14;Melanie Martinez ; Mad Hatter;201.549
2019;9;14;Marina and The Diamonds ; Are You Satisfied?;201.224
2019;9;14;Marina and The Diamonds ; Shampain;191.843
2019;9;14;Melanie Martinez ; Tag, You're It;189.08
2019;9;14;Lana Del Rey ; Cherry;181.022
2019;9;14;Lana Del Rey ; White Mustang;164.861
2019;9;14;Marina and The Diamonds ; Mowgli's Road;65.471
2019;9;14;Lana Del Rey ; When the World Was at War We Kept Dancing;0
2019;9;14;Marina and The Diamonds ; Hypocrates;0
2019;9;15;Lana Del Rey ; 13 Beaches;591.272
2019;9;15;Lana Del Rey ; Love;545.622
2019;9;15;Melanie Martinez ; The Principal;530.736
2019;9;15;Lana Del Rey ; Lust for Life (feat. The Weeknd);528.252
2019;9;15;Lana Del Rey ; Groupie Love (feat. A$AP Rocky);528.206
2019;9;15;Lana Del Rey ; Summer Bummer (feat. A$AP Rocky & Playboi Carti);521.472
2019;9;15;Lana Del Rey ; In My Feelings;450.63
2019;9;15;Melanie Martinez ; Wheels On the Bus;441.922
2019;9;15;Melanie Martinez ; Show & Tell;378.825
2019;9;15;Lana Del Rey ; Cherry;361.906
2019;9;15;Lana Del Rey ; Heroin;355.242
2019;9;15;Lana Del Rey ; Get Free;334.344
2019;9;15;Lana Del Rey ; White Mustang;329.536
2019;9;15;Melanie Martinez ; Class Fight;322.246
2019;9;15;Lana Del Rey ; Change;321.271
2019;9;15;Melanie Martinez ; High School Sweethearts;311.147
2019;9;15;Lana Del Rey ; Tomorrow Never Came (feat. Sean Ono Lennon);307.594
2019;9;15;Lana Del Rey ; God Bless America - And All the Beautiful Women In It;276.503
2019;9;15;Lana Del Rey ; When the World Was at War We Kept Dancing;275.667
2019;9;15;Lana Del Rey ; Coachella - Woodstock In My Mind;258.461
2019;9;15;Lana Del Rey ; Beautiful People Beautiful Problems (feat. Stevie Nicks);253.585
2019;9;15;Melanie Martinez ; Teacher's Pet;241.951
2019;9;15;Melanie Martinez ; Detention;237.029
2019;9;15;Melanie Martinez ; Dollhouse;231.897
2019;9;15;Melanie Martinez ; Recess;230.55
2019;9;15;Melanie Martinez ; Drama Club;225.697
2019;9;15;Melanie Martinez ; Orange Juice;217.292
2019;9;15;Melanie Martinez ; Cry Baby;213.309
2019;9;15;Melanie Martinez ; Nurse's Office;202.779
2019;9;15;Melanie Martinez ; Mad Hatter;201.549
2019;9;15;Melanie Martinez ; Sippy Cup;195.14
2019;9;15;Melanie Martinez ; Strawberry Shortcake;172.483
2019;9;15;Melanie Martinez ; Lunchbox Friends;169.923
2019;9;15;Lana Del Rey ; Norman fucking Rockwell;57.382
2019;9;15;Melanie Martinez ; Carousel;48.365
2019;9;15;Marina and The Diamonds ; Mowgli's Road;0
2019;9;16;Lana Del Rey ; Lust for Life (feat. The Weeknd);1848.882
2019;9;16;Lana Del Rey ; 13 Beaches;1296.97
2019;9;16;Lana Del Rey ; Change;955.094
2019;9;16;Melanie Martinez ; Dollhouse;695.157
2019;9;16;Lana Del Rey ; Cherry;608.906
2019;9;16;Lana Del Rey ; Summer Bummer (feat. A$AP Rocky & Playboi Carti);530.604
2019;9;16;Lana Del Rey ; White Mustang;494.304
2019;9;16;Melanie Martinez ; Cry Baby;478.284
2019;9;16;Melanie Martinez ; Carousel;461.1
2019;9;16;Lana Del Rey ; Get Free;334.344
2019;9;16;Lana Del Rey ; Love;272.811
2019;9;16;Lana Del Rey ; Groupie Love (feat. A$AP Rocky);264.103
2019;9;16;Melanie Martinez ; Alphabet Boy;253.12
2019;9;16;Melanie Martinez ; Pacify Her;220.078
2019;9;16;Melanie Martinez ; Mrs. Potato Head;217.547
2019;9;16;Melanie Martinez ; Soap;209.49
2019;9;16;Melanie Martinez ; Milk and Cookies;206.332
2019;9;16;Melanie Martinez ; Training Wheels;205.728
2019;9;16;Melanie Martinez ; Pity Party;204.149
2019;9;16;Lana Del Rey ; In My Feelings;202.912
2019;9;16;Melanie Martinez ; Mad Hatter;201.549
2019;9;16;Melanie Martinez ; Tag, You're It;189.08
2019;9;16;Melanie Martinez ; Sippy Cup;170.591
2019;9;16;Lana Del Rey ; Coachella - Woodstock In My Mind;0
2019;9;16;Lana Del Rey ; Tomorrow Never Came (feat. Sean Ono Lennon);0
2019;9;16;Lana Del Rey ; Beautiful People Beautiful Problems (feat. Stevie Nicks);0
2019;9;16;Lana Del Rey ; Heroin;0
2019;9;16;Lana Del Rey ; God Bless America - And All the Beautiful Women In It;0
2019;9;16;Lana Del Rey ; When the World Was at War We Kept Dancing;0
2019;9;17;Lana Del Rey ; Tomorrow Never Came (feat. Sean Ono Lennon);1811.514
2019;9;17;Lana Del Rey ; Change;1211.035
2019;9;17;Melanie Martinez ; Show & Tell;648.114
2019;9;17;Melanie Martinez ; Nurse's Office;608.337
2019;9;17;Lana Del Rey ; Heroin;568.19
2019;9;17;Lana Del Rey ; Love;545.622
2019;9;17;Ariana Grande ; 7 rings;536.1
2019;9;17;Melanie Martinez ; The Principal;530.736
2019;9;17;Lana Del Rey ; Lust for Life (feat. The Weeknd);528.252
2019;9;17;Melanie Martinez ; Drama Club;508.686
2019;9;17;Melanie Martinez ; Wheels On the Bus;441.922
2019;9;17;Melanie Martinez ; Orange Juice;434.584
2019;9;17;Melanie Martinez ; Class Fight;417.101
2019;9;17;Lana Del Rey ; Get Free;403.831
2019;9;17;Melanie Martinez ; Strawberry Shortcake;369.336
2019;9;17;Lana Del Rey ; Cherry;361.906
2019;9;17;Lana Del Rey ; 13 Beaches;355.368
2019;9;17;Melanie Martinez ; Lunchbox Friends;339.846
2019;9;17;Lana Del Rey ; White Mustang;329.536
2019;9;17;Melanie Martinez ; High School Sweethearts;311.147
2019;9;17;Melanie Martinez ; Detention;295.699
2019;9;17;Lana Del Rey ; God Bless America - And All the Beautiful Women In It;276.503
2019;9;17;Lana Del Rey ; When the World Was at War We Kept Dancing;275.667
2019;9;17;Lana Del Rey ; Groupie Love (feat. A$AP Rocky);264.103
2019;9;17;Lana Del Rey ; Summer Bummer (feat. A$AP Rocky & Playboi Carti);260.736
2019;9;17;Lana Del Rey ; Coachella - Woodstock In My Mind;258.461
2019;9;17;Lana Del Rey ; Beautiful People Beautiful Problems (feat. Stevie Nicks);253.585
2019;9;17;Melanie Martinez ; Teacher's Pet;241.951
2019;9;17;Lana Del Rey ; In My Feelings;238.77
2019;9;17;Melanie Martinez ; Recess;230.55
2019;9;17;Melanie Martinez ; Alphabet Boy;0
2019;9;18;Lana Del Rey ; Heroin;327.317
2019;9;18;Lana Del Rey ; Change;321.271
2019;9;18;Lana Del Rey ; Tomorrow Never Came (feat. Sean Ono Lennon);307.594
2019;9;18;Lana Del Rey ; Get Free;264.489
2019;9;18;Melanie Martinez ; Wheels On the Bus;220.961
2019;9;18;Melanie Martinez ; Show & Tell;216.038
2019;9;18;Melanie Martinez ; Drama Club;210.844
2019;9;18;Melanie Martinez ; Nurse's Office;202.779
2019;9;18;Melanie Martinez ; The Principal;176.912
2019;9;18;Melanie Martinez ; Class Fight;161.123
2019;9;18;Melanie Martinez ; Mrs. Potato Head;83.304
2019;9;18;Melanie Martinez ; Mad Hatter;70.983
2019;9;18;Ariana Grande ; 7 rings;0
2019;9;18;Melanie Martinez ; Detention;0
2019;9;18;Melanie Martinez ; Orange Juice;0
2019;9;18;Melanie Martinez ; Strawberry Shortcake;0
2019;9;18;Melanie Martinez ; Dollhouse;0
2019;9;18;Melanie Martinez ; Teacher's Pet;0
2019;9;18;Melanie Martinez ; Lunchbox Friends;0
2019;9;18;Melanie Martinez ; Cry Baby;0
2019;9;18;Melanie Martinez ; Recess;0
2019;9;18;Melanie Martinez ; High School Sweethearts;0
2019;9;19;Videoclub ; Amour plastique;3879.349
2019;9;19;The Neighbourhood ; Sweater Weather;1131.068
2019;9;19;Melanie Martinez ; Alphabet Boy;759.36
2019;9;19;Melanie Martinez ; Cry Baby;717.426
2019;9;19;Melanie Martinez ; Dollhouse;695.691
2019;9;19;Melanie Martinez ; Carousel;691.65
2019;9;19;Melanie Martinez ; Soap;628.47
2019;9;19;Melanie Martinez ; Training Wheels;617.184
2019;9;19;BTS ; FAKE LOVE;616.748
2019;9;19;Lana Del Rey ; Tomorrow Never Came (feat. Sean Ono Lennon);615.188
2019;9;19;Melanie Martinez ; Pity Party;612.447
2019;9;19;Melanie Martinez ; Sippy Cup;585.42
2019;9;19;Marina and The Diamonds ; Living Dead;470.258
2019;9;19;Marina and The Diamonds ; Teen Idle;461.513
2019;9;19;Marina and The Diamonds ; Power & Control;453.066
2019;9;19;Marina and The Diamonds ; Lies;452.51
2019;9;19;Marina and The Diamonds ; Primadonna;442.246
2019;9;19;Melanie Martinez ; Pacify Her;440.156
2019;9;19;Melanie Martinez ; Mrs. Potato Head;435.094
2019;9;19;Marina and The Diamonds ; The State of Dreaming;433.562
2019;9;19;Melanie Martinez ; Tag, You're It;427.529
2019;9;19;Lana Del Rey ; Heroin;421.412
2019;9;19;Marina and The Diamonds ; Starring Role;414.104
2019;9;19;Melanie Martinez ; Milk and Cookies;412.664
2019;9;19;Marina and The Diamonds ; Homewrecker;405.512
2019;9;19;Melanie Martinez ; Mad Hatter;403.098
2019;9;19;Marina and The Diamonds ; Fear and Loathing;367.571
2019;9;19;Lana Del Rey ; Get Free;333.608
2019;9;19;Lana Del Rey ; Change;321.271
2019;9;19;Marina and The Diamonds ; Bubblegum Bitch;309.428
2019;9;19;Marina and The Diamonds ; Valley of the Dolls;253.84
2019;9;19;Marina and The Diamonds ; Hypocrates;241.116
2019;9;19;Melanie Martinez ; Wheels On the Bus;220.961
2019;9;19;Marina and The Diamonds ; I Am Not a Robot;215.202
2019;9;19;Marina and The Diamonds ; Girls;208.793
2019;9;19;Marina and The Diamonds ; Are You Satisfied?;201.154
2019;9;19;Marina and The Diamonds ; Mowgli's Road;192.539
2019;9;19;Marina and The Diamonds ; Shampain;191.796
2019;9;19;Marina and The Diamonds ; Oh No!;182.624
2019;9;19;Melanie Martinez ; The Principal;176.912
2019;9;19;Melanie Martinez ; Class Fight;161.123
2019;9;19;Lana Del Rey ; Love;140.765
2019;9;19;Marina and The Diamonds ; Rootless;117.827
2019;9;19;Melanie Martinez ; Show & Tell;97.393
2019;9;19;Marina and The Diamonds ; The Family Jewels;0
2019;9;19;Marina and The Diamonds ; Guilty;0
2019;9;19;RM ; forever rain;0
2019;9;19;Marina and The Diamonds ; Numb;0
2019;9;20;Marina and The Diamonds ; Teen Idle;254.467
2019;9;20;Videoclub ; Amour plastique;227.091
2019;9;20;Marina and The Diamonds ; Primadonna;221.123
2019;9;20;Marina and The Diamonds ; The State of Dreaming;216.781
2019;9;20;Melanie Martinez ; The Principal;176.912
2019;9;20;Marina and The Diamonds ; Bubblegum Bitch;154.714
2019;9;20;Melanie Martinez ; Show & Tell;140.48
2019;9;20;Marina and The Diamonds ; Lies;107.637
2019;9;20;Marina and The Diamonds ; Hypocrates;0
2019;9;20;Marina and The Diamonds ; Homewrecker;0
2019;9;20;Marina and The Diamonds ; Valley of the Dolls;0
2019;9;20;Marina and The Diamonds ; Power & Control;0
2019;9;20;Marina and The Diamonds ; Living Dead;0
2019;9;20;Marina and The Diamonds ; Starring Role;0
2019;9;20;Marina and The Diamonds ; Fear and Loathing;0
2019;9;22;Melanie Martinez ; Wheels On the Bus;441.922
2019;9;22;Melanie Martinez ; Show & Tell;432.076
2019;9;22;Melanie Martinez ; Nurse's Office;383.838
2019;9;22;Melanie Martinez ; The Principal;353.824
2019;9;22;Melanie Martinez ; Class Fight;322.246
2019;9;22;Melanie Martinez ; High School Sweethearts;311.147
2019;9;22;Melanie Martinez ; Teacher's Pet;241.951
2019;9;22;Melanie Martinez ; Detention;237.029
2019;9;22;Melanie Martinez ; Recess;230.55
2019;9;22;Melanie Martinez ; Drama Club;225.697
2019;9;22;Melanie Martinez ; Orange Juice;217.292
2019;9;22;Melanie Martinez ; Strawberry Shortcake;184.668
2019;9;22;Melanie Martinez ; Lunchbox Friends;169.923
2019;9;22;Videoclub ; Amour plastique;81.297
2019;9;23;The Neighbourhood ; Sweater Weather;3315.044
2019;9;23;Marina and The Diamonds ; How To Be a Heartbreaker;265.014
2019;9;23;Marina and The Diamonds ; Rootless;208.747
2019;9;23;Billie Eilish & Khalid ; lovely;200.248
2019;9;23;Marina and The Diamonds ; Oh No!;182.694
2019;9;23;Lorde ; Writer In the Dark;72.406
2019;9;23;Melanie Martinez ; Nurse's Office;0
2019;9;23;SAYGRACE ; You Don't Own Me (feat. G-Eazy);0
2019;9;23;Marina and The Diamonds ; Numb;0
2019;9;24;Lorde ; Writer In the Dark;7024.96
2019;9;24;The Neighbourhood ; Sweater Weather;2959.534
2019;9;24;Videoclub ; Amour plastique;454.182
2019;9;24;Lana Del Rey ; Cruel World;399.081
2019;9;24;Lana Del Rey ; The Blackest Day;365.83
2019;9;24;Lana Del Rey ; Brooklyn Baby;351.689
2019;9;24;Lana Del Rey ; Honeymoon;350.11
2019;9;24;Lana Del Rey ; Shades of Cool;342.146
2019;9;24;Lana Del Rey ; Swan Song;323.546
2019;9;24;Lana Del Rey ; Religion;323.337
2019;9;24;Lana Del Rey ; Sad Girl;317.811
2019;9;24;Lana Del Rey ;24;296.007
2019;9;24;Lana Del Rey ; Freak;295.148
2019;9;24;Lana Del Rey ; Art Deco;295.125
2019;9;24;Lana Del Rey ; Terrence Loves You;290.69
2019;9;24;Lana Del Rey ; Music To Watch Boys To;290.69
2019;9;24;Lana Del Rey ; Salvatore;281.147
2019;9;24;Lana Del Rey ; God Knows I Tried;280.706
